"id","account_id","closed_date_id","start_date_id","end_date_id","cancellation_date_id","original_end_date_id","source_id","type_id","industry_id","arr","value","number_of_licenses"
a1d2o00000Wc9ZKAAZ,"0010Y00000jUK7hQAG",,20161107,20171106,,20171106,1,3,10,4500.00,4500.00,1
a1d2o00000Wc9ZMAAZ,"0010Y00000jUK7iQAG",,20161108,20171107,,20171107,1,3,10,3500.00,3500.00,1
a1d2o00000Wc9ZPAAZ,"0010Y00000jUK7jQAG",,20161114,20171113,,20171113,1,3,10,3000.00,3000.00,1
a1d2o00000Wc9ZRAAZ,"0010Y00000jUK7kQAG",,20161128,20171127,,20171127,1,3,2,4000.00,4000.00,1
a1d1n00000ErZLnAAN,"0010Y00000jUK7lQAG",20180629,20180629,20190628,,20190628,1,3,10,7000.00,7000.00,3
a1d2o00000Wc9ZTAAZ,"0010Y00000jUK7mQAG",,20161130,20171129,,20171129,1,3,10,4500.00,4500.00,1
a1d2o00000Wc9ZXAAZ,"0010Y00000jUK7nQAG",,20161216,20171215,,20171215,1,3,1,2600.00,2600.00,1
a1d2o00000Wc9ZZAAZ,"0010Y00000jUK7oQAG",,20161218,20171217,,20171217,1,3,4,3250.00,3250.00,1
a1d2o00000Wc9ZbAAJ,"0010Y00000jUK7pQAG",,20161218,20171217,,20171217,1,3,10,3250.00,3250.00,1
a1d2o00000Wc9ZdAAJ,"0010Y00000jUK7qQAG",,20161219,20171218,,20171218,1,3,9,3250.00,3250.00,1
a1d2o00000Wc9ZgAAJ,"0010Y00000jUK7rQAG",,20161220,20171219,,20171219,1,3,10,3250.00,3250.00,1
a1d2o00000Wc9ZhAAJ,"0010Y00000jUK7YQAW",,20160912,20170911,,20170911,1,3,2,2800.00,2800.00,1
a1d2o00000Wc9ZiAAJ,"0010Y00000jUK7ZQAW",,20161006,20171005,,20171005,1,3,10,1620.00,1620.00,1
a1d1n00000ErZFwAAN,"0010Y00000jXpm1QAC",20170921,20170922,20180921,,20180921,1,3,10,7500.00,7500.00,2
a1d2o00000Wc9ZjAAJ,"0010Y00000lIu1CQAS",,20171026,20181025,,20181025,1,3,9,3000.00,3000.00,1
a1d1n00000ErZUjAAN,"0010Y00000lJ1SBQA0",20190925,20190930,20200929,,20200929,1,3,1,7500.00,7500.00,2
a1d2o00000Wc9ZkAAJ,"0010Y00000lJ2MSQA0",,20170822,20180821,,20180821,1,3,1,6000.00,6000.00,1
a1d2o00000Wc9btAAB,"0010Y00000lJ2WwQAK",,20170831,20180820,,20180820,1,3,1,4000.00,4000.00,1
a1d1n00000ErZGrAAN,"0010Y00000lJF6nQAG",20170420,20170421,20180420,,20180420,1,3,1,2600.00,2600.00,2
a1d1n00000ErZIeAAN,"0010Y00000lJFMxQAO",20200421,20200209,20210208,,20210208,1,3,10,3500.00,3500.00,2
a1d1n00000ErZGnAAN,"0010Y00000lJMHvQAO",20171128,20171128,20181127,,20181127,1,3,10,5300.00,5300.00,1
a1d1n00000ErZGJAA3,"0010Y00000mKenoQAC",20171029,20170831,20181130,,20181130,1,3,4,4800.00,6000.00,1
a1d2o00000Xx1W5AAJ,"0010Y00000mKiw7QAC",20210714,20210714,20220713,,20220713,1,3,10,15000.00,15000.00,5
a1d2o00000YYxunAAD,"0010Y00000mKtPMQA0",20210831,20210831,20220830,,20220830,1,3,1,4500.00,4500.00,1
a1d1n00000ErZGIAA3,"0010Y00000nOP5uQAG",20171026,20171010,20181026,,20181026,1,3,2,3461.54,3750.00,1
a1d1n00000ErZKHAA3,"0010Y00000nOqGDQA0",20181031,20181031,20191030,,20191030,1,3,10,4000.00,4000.00,2
a1d2o00000YZ4s9AAD,"0010Y00000nOqHGQA0",20211124,20211124,20221123,,20221123,1,3,10,4500.00,4500.00,1
a1d1n00000ErZNRAA3,"0010Y00000nOxk9QAC",20190426,20190423,20191231,,20191231,1,3,1,3750.99,2600.00,1
a1d1n00000ErZGSAA3,"0010Y00000nOxP2QAK",20171031,20171031,20181030,,20181030,1,3,10,5000.00,5000.00,1
a1d1n00000ErZF0AAN,"0010Y00000nOxy4QAC",20180412,20180412,20190412,,20190412,1,3,10,150.00,150.00,1
a1d1n00000ErZdCAAV,"0010Y00000nOyE4QAK",20180227,20180228,20190227,,20190227,1,3,10,5400.00,5400.00,1
a1d1n00000ErZGXAA3,"0010Y00000nOyFbQAK",20171102,20171102,20181101,,20181101,1,3,10,8100.00,8100.00,3
a1d1n00000ErZgIAAV,"0010Y00000nOyGiQAK",20180614,20180618,20190617,,20190617,1,3,1,6000.00,6000.00,1
a1d1n00000ErZEyAAN,"0010Y00000nP0c1QAC",20170418,20170418,20180417,,20180417,1,3,9,7875.00,7875.00,2
a1d1n00000ErZGAAA3,"0010Y00000nP0ckQAC",20171011,20170929,20180928,,20180928,1,3,2,4000.00,4000.00,1
a1d1n00000ErZEsAAN,"0010Y00000nP0dOQAS",20170308,20170308,20180307,,20180307,1,3,10,4000.00,4000.00,1
a1d1n00000ErZEtAAN,"0010Y00000nP0eWQAS",20170310,20170310,20180309,,20180309,1,3,10,3825.00,3825.00,1
a1d1n00000ErZT2AAN,"0010Y00000nP0fjQAC",20170308,20170308,20180307,,20180307,1,3,2,3400.00,3400.00,1
a1d1n00000ErZEqAAN,"0010Y00000nP0g8QAC",20170307,20170307,20180306,,20180306,1,3,9,4250.00,4250.00,1
a1d1n00000ErZF7AAN,"0010Y00000nP0grQAC",20170502,20170502,20180501,,20180501,1,3,6,3825.00,3825.00,1
a1d1n00000ErZEwAAN,"0010Y00000nP0hfQAC",20170405,20170405,20180404,,20180404,1,3,10,4250.00,4250.00,1
a1d1n00000ErZF8AAN,"0010Y00000nP0huQAC",20170504,20170504,20180503,,20180503,1,3,10,4250.00,4250.00,1
a1d1n00000ErZFCAA3,"0010Y00000nP0iYQAS",20170517,20170517,20180516,,20180516,1,3,10,3825.00,3825.00,1
a1d1n00000ErZExAAN,"0010Y00000nP0jWQAS",20170407,20170405,20180404,,20180404,1,3,3,3400.00,3400.00,1
a1d1n00000ErZHQAA3,"0010Y00000nP0mlQAC",20170614,20170614,20180516,,20180516,1,3,10,1624.63,1500.00,1
a1d1n00000ErZVUAA3,"0010Y00000nP0qEQAS",20170330,20170330,20180329,,20180329,1,3,10,3825.00,3825.00,1
a1d1n00000ErZF5AAN,"0010Y00000nP0qsQAC",20170428,20170428,20180427,,20180427,1,3,10,3825.00,3825.00,1
a1d1n00000ErZEzAAN,"0010Y00000nP0t8QAC",20170419,20170419,20180418,,20180418,1,3,9,6250.00,6250.00,2
a1d1n00000ErZVVAA3,"0010Y00000nP0uzQAC",20170517,20170517,20180516,,20180516,1,3,10,3825.00,3825.00,1
a1d1n00000ErZEoAAN,"0010Y00000nP0wgQAC",20170228,20170228,20180227,,20180227,1,3,4,4250.00,4250.00,1
a1d1n00000ErZEmAAN,"0010Y00000nP0yDQAS",20170213,20170213,20180212,,20180212,1,3,10,1620.00,1620.00,1
a1d1n00000ErZGvAAN,"0010Y00000nP7nNQAS",20171208,20171208,20181207,,20181207,1,3,10,5000.00,5000.00,1
a1d1n00000ErZG9AAN,"0010Y00000nPFfBQAW",20171010,20171004,20181010,,20181010,1,3,4,7500.00,7500.00,3
a1d2o00000Wc9ZrAAJ,"0010Y00000nPLtVQAW",,20171012,20181011,,20181011,1,3,2,1620.00,1620.00,1
a1d2o00000Wc9YUAAZ,"0010Y00000qgaexQAA",,20170919,20180918,,20180918,1,3,10,3750.00,3750.00,1
a1d1n00000ErZMaAAN,"0010Y00000qgbhpQAA",20180201,20180201,20190131,,20190131,1,3,10,20000.00,20000.00,8
a1d1n00000ErZGGAA3,"0010Y00000qgdFRQAY",20171025,20171031,20181030,,20181030,1,3,1,4000.00,4000.00,1
a1d1n00000ErZINAA3,"0010Y00000qgdkEQAQ",20180329,20180329,20190328,,20190328,1,3,1,5400.00,5400.00,1
a1d2o00000Wc9ZsAAJ,"0010Y00000qgmgEQAQ",,20171020,20181019,,20181019,1,3,9,5000.00,5000.00,1
a1d2o00000Wc9boAAB,"0010Y00000qgZKDQA2",,20170930,20180929,,20180929,1,3,4,2925.00,2925.00,1
a1d1n00000ErZVWAA3,"0010Y00000qh3WNQAY",20180131,20180131,20190201,,20190201,1,3,4,7650.00,7650.00,2
a1d1n00000ErZGaAAN,"0010Y00000qhCKBQA2",20171108,20171129,20181128,,20181128,1,3,9,5250.00,5250.00,1
a1d1n00000ErZYVAA3,"0010Y00000qhg9fQAA",20180821,20180831,20190830,,20190830,1,3,10,4500.00,4500.00,1
a1d2o00000Wc9ZuAAJ,"0010Y00000qhGBnQAM",,20171017,20181016,,20181016,1,3,10,750.00,750.00,1
a1d1n00000ErZGEAA3,"0010Y00000qhJinQAE",20171024,20171101,20181031,,20181031,1,3,6,4350.00,4350.00,1
a1d1n00000ErZGyAAN,"0010Y00000qhvVUQAY",20171211,20171101,20181031,,20181031,1,3,4,4250.00,4250.00,1
a1d1n00000ErZWFAA3,"0010Y00000qiKXJQA2",20171031,20171031,20181030,,20181030,1,3,10,4000.00,4000.00,1
a1d1n00000ErZGxAAN,"0010Y00000rjbayQAA",20171211,20171211,20181210,,20181210,1,3,10,2250.00,2250.00,1
a1d1n00000ErZGKAA3,"0010Y00000rjcsLQAQ",20171030,20171030,20181030,,20181030,1,3,2,5000.00,5000.00,1
a1d2o00000Wy0K7AAJ,"0010Y00000rs1shQAA",20210601,20210526,20211201,,20211201,1,3,1,3000.68,1562.00,1
a1d1n00000ErZbmAAF,"0010Y00000rs63MQAQ",20190128,20190123,20200123,,20200123,1,3,10,5000.00,5000.00,1
a1d1n00000ErZGkAAN,"0010Y00000rsMgHQAU",20171124,20180404,20190403,,20190403,1,3,1,4800.00,4800.00,1
a1d1n00000ErZGQAA3,"0010Y00000rsQymQAE",20171031,20171030,20181029,,20181029,1,3,10,6000.00,6000.00,2
a1d1n00000ErZRZAA3,"0010Y00000rsRB2QAM",20190812,20190815,20200814,,20200814,1,3,9,10000.00,10000.00,3
a1d1n00000ErZS6AAN,"0010Y00000sDg8HQAS",20171115,20171115,20181114,,20181114,1,3,10,10000.00,10000.00,3
a1d1n00000ErZGTAA3,"0010Y00000sDjiDQAS",20171031,20171031,20181030,,20181030,1,3,9,5000.00,5000.00,1
a1d2o00000Wc9ZwAAJ,"0010Y00000sEAGGQA4",,20171031,20181030,,20181030,1,3,10,2000.00,2000.00,1
a1d2o00000Wc9ZxAAJ,"0010Y00000sEBMhQAO",,20171030,20181029,,20181029,1,3,10,1500.00,1500.00,1
a1d2o00000Wc9ZyAAJ,"0010Y00000sEf4MQAS",,20171128,20181127,,20181127,1,3,2,1620.00,1620.00,1
a1d1n00000ErZb8AAF,"0010Y00000sEfEqQAK",20171201,20171122,20171231,,20171231,1,3,9,5770.44,480.87,1
a1d1n00000ErZGwAAN,"0010Y00000sEFvgQAG",20171211,20171109,20181108,,20181108,1,3,4,6000.00,6000.00,1
a1d1n00000ErZFQAA3,"0010Y00000SfuwMQAR",20170605,20170512,20180511,,20180511,1,3,1,3825.00,3825.00,1
a1d7U000000PhxIQAS,"0010Y00000sGmxyQAC",20220411,20220411,20230410,,20230410,1,3,9,6000.00,6000.00,1
a1d1n00000ErZGbAAN,"0010Y00000sGpJGQA0",20171113,20171207,20181206,,20181206,1,3,9,6000.00,6000.00,1
a1d1n00000ErZFVAA3,"0010Y00000SgQs3QAF",20170531,20170531,20171129,,20171129,1,3,10,2000.00,1000.00,1
a1d1n00000ErZMVAA3,"0010Y00000SgQsDQAV",20170605,20170511,20180510,,20180510,1,3,2,2500.00,2500.00,1
a1d1n00000ErZWCAA3,"0010Y00000SgQsNQAV",20170602,20170602,20180601,,20180601,1,3,1,4000.00,4000.00,1
a1d1n00000ErZhUAAV,"0010Y00000sGxkhQAC",20191007,20191004,20201003,,20201003,1,3,10,6000.00,6000.00,1
a1d1n00000ErZSJAA3,"0010Y00000sGzkLQAS",20181213,20181213,20191212,,20191212,1,3,10,10000.00,10000.00,3
a1d2o00000Wc9a0AAB,"0010Y00000sGzYeQAK",,20171123,20181122,,20181122,1,3,10,4200.00,4200.00,1
a1d2o00000Wc9Y5AAJ,"0010Y00000sH1QeQAK",,20160927,20170926,,20170926,1,3,1,2600.00,2600.00,1
a1d1n00000ErZGhAAN,"0010Y00000sH4OyQAK",20171117,20171116,20181115,,20181115,1,3,1,2600.00,2600.00,1
a1d1n00000ErZWEAA3,"0010Y00000sHBiTQAW",20171030,20171031,20181030,,20181030,1,3,10,4000.00,4000.00,1
a1d2o00000Wc9a2AAB,"0010Y00000sHC4cQAG",,20170328,20180327,,20180327,1,3,10,4600.00,4600.00,1
a1d1n00000ErZOaAAN,"0010Y00000sHCAxQAO",20170512,20170512,20180511,,20180511,1,3,4,5750.00,5750.00,2
a1d1n00000ErZT8AAN,"0010Y00000sHCUYQA4",20191031,20191031,20201230,,20201230,1,3,1,6857.14,8000.00,2
a1d1n00000ErZI8AAN,"0010Y00000sHJcMQAW",20190627,20190627,20200626,,20200626,1,3,10,1620.00,1620.00,1
a1d1n00000ErZREAA3,"0010Y00000ShZbYQAV",20170607,20170607,20180606,,20180606,1,3,10,6500.00,6500.00,2
a1d1n00000ErZSvAAN,"0010Y00000t1ylsQAA",20200123,20200122,20210121,,20210121,1,3,10,10000.00,10000.00,3
a1d1n00000ErZMiAAN,"0010Y00000t23PUQAY",20181022,20181022,20191021,,20191021,1,3,9,5000.00,5000.00,1
a1d1n00000ErZJhAAN,"0010Y00000t23RGQAY",20190821,20190901,20200831,,20200831,1,3,10,2000.00,2000.00,1
a1d1n00000ErZGWAA3,"0010Y00000t23TqQAI",20171101,20171101,20181031,,20181031,1,3,4,5000.00,5000.00,1
a1d1n00000ErZKhAAN,"0010Y00000t23TWQAY",20190821,20190821,20200815,,20200815,1,3,4,2000.00,2000.00,1
a1d1n00000ErZKaAAN,"0010Y00000t2kNgQAI",20190821,20190821,20200820,,20200820,1,3,7,2000.00,2000.00,1
a1d2o00000Wc9a3AAB,"0010Y00000t2N06QAE",,20170707,20180706,,20180706,1,3,7,5000.00,5000.00,1
a1d2o00000Wc9a5AAB,"0010Y00000t2owzQAA",,20170331,20180330,,20180330,1,3,1,3400.00,3400.00,1
a1d2o00000Wc9a6AAB,"0010Y00000t2RxBQAU",,20170324,20180323,,20180323,1,3,9,1440.00,1440.00,1
a1d1n00000ErZGdAAN,"0010Y00000t2TV7QAM",20171115,20171115,20181115,,20181115,1,3,10,5000.00,5000.00,1
a1d2o00000Wc9a7AAB,"0010Y00000t2vkqQAA",,20180326,20190325,,20190325,1,3,2,3333.00,3333.00,1
a1d7U000000PfWjQAK,"0010Y00000t3p9OQAQ",20220406,20220430,20230429,,20230429,1,3,9,4500.00,4500.00,1
a1d1n00000ErZLZAA3,"0010Y00000t4fx4QAA",20190425,20190501,20200430,,20200430,1,3,10,7000.00,7000.00,3
a1d1n00000ErZTPAA3,"0010Y00000t4JpeQAE",20191220,20200103,20210402,,20210402,1,3,1,3600.00,4500.00,1
a1d1n00000ErZGsAAN,"0010Y00000t4qedQAA",20171201,20171201,20181130,,20181130,1,3,7,5000.00,5000.00,1
a1d1n00000ErZd7AAF,"0010Y00000t4qLvQAI",20171226,20171231,20181230,,20181230,1,3,3,5400.00,5400.00,1
a1d1n00000ErZHaAAN,"0010Y00000t4sSKQAY",20180131,20180131,20190130,,20190130,1,3,10,5400.00,5400.00,1
a1d2o00000UpjaFAAR,"0010Y00000t4t5NQAQ",20200827,20200827,20210901,,20210901,1,3,10,2000.00,2000.00,1
a1d2o00000Wc9bsAAB,"0010Y00000t4w6rQAA",,20170802,20180802,,20180802,1,3,10,5500.00,5500.00,1
a1d2o00000Wc9a8AAB,"0010Y00000t4wYRQAY",,20170731,20180730,,20180730,1,3,2,3600.00,3600.00,1
a1d1n00000ErZb3AAF,"0010Y00000THBc1QAH",20170616,20170619,20180618,,20180618,1,3,10,5000.00,5000.00,1
a1d1n00000ErZZVAA3,"0010Y00000THEGvQAP",20190628,20190630,20200629,,20200629,1,3,10,5750.00,5750.00,1
a1d2o00000Wc9aAAAR,"0010Y00000tyyVcQAI",,20170105,20180104,,20180104,1,3,2,3000.00,3000.00,1
a1d1n00000ErZFSAA3,"0010Y00000tzEkUQAU",20191129,20191129,20200402,,20200402,1,3,10,937.50,312.50,1
a1d2o00000Wc9aBAAR,"0010Y00000tzKwIQAU",,20171020,20181019,,20181019,1,3,10,3000.00,3000.00,1
a1d2o00000Wc9aCAAR,"0010Y00000tzMF8QAM",,20170109,20180108,,20180108,1,3,1,2600.00,2600.00,1
a1d1n00000ErZFRAA3,"0010Y00000tzMICQA2",20170522,20170522,20180109,,20180109,1,3,10,1370.71,875.00,1
a1d1n00000ErZd2AAF,"0010Y00000tzMrgQAE",20191029,20191029,20201028,,20201028,1,3,3,5400.00,5400.00,1
a1d2o00000Wc9aEAAR,"0010Y00000tzN1WQAU",,20171201,20181130,,20181130,1,3,1,2600.00,2600.00,1
a1d2o00000Wc9aFAAR,"0010Y00000tzN8XQAU",,20170124,20180124,,20180124,1,3,10,2600.00,2600.00,1
a1d2o00000Wc9aHAAR,"0010Y00000tzOACQA2",,20170622,20180126,,20180126,1,3,10,1458.33,875.00,1
a1d2o00000Wc9aIAAR,"0010Y00000tzOk7QAE",,20170207,20180206,,20180206,1,3,1,2600.00,2600.00,1
a1d2o00000Wc9aJAAR,"0010Y00000tzOYfQAM",,20170206,20180205,,20180205,1,3,9,2550.00,2550.00,1
a1d2o00000Wc9aLAAR,"0010Y00000tzP2CQAU",,20170219,20180219,,20180219,1,3,1,3750.00,3750.00,1
a1d2o00000Wc9aMAAR,"0010Y00000tzP56QAE",,20170221,20180220,,20180220,1,3,10,5500.00,5500.00,1
a1d2o00000Wc9aNAAR,"0010Y00000tzPIyQAM",,20170228,20180227,,20180227,1,3,1,2600.00,2600.00,1
a1d2o00000Wc9aOAAR,"0010Y00000tzPNoQAM",,20170227,20180226,,20180226,1,3,10,5040.00,5040.00,1
a1d2o00000Wc9aPAAR,"0010Y00000tzQ7fQAE",,20170228,20180227,,20180227,1,3,10,3187.50,3187.50,1
a1d2o00000Wc9aQAAR,"0010Y00000tzQclQAE",,20170324,20180323,,20180323,1,3,10,4250.00,4250.00,1
a1d2o00000Wc9aSAAR,"0010Y00000tzQfzQAE",,20170327,20180326,,20180326,1,3,1,2600.00,2600.00,1
a1d2o00000Wc9aTAAR,"0010Y00000tzQioQAE",,20170327,20180326,,20180326,1,3,10,8000.00,8000.00,2
a1d2o00000Wc9aVAAR,"0010Y00000tzQkuQAE",,20170327,20180326,,20180326,1,3,1,2600.00,2600.00,1
a1d2o00000Wc9aWAAR,"0010Y00000tzQo8QAE",,20170328,20180327,,20180327,1,3,10,3400.00,3400.00,1
a1d2o00000Wc9aXAAR,"0010Y00000tzQXWQA2",,20170323,20180322,,20180322,1,3,3,4600.00,4600.00,1
a1d2o00000Wc9aYAAR,"0010Y00000tzRH0QAM",,20170125,20180125,,20180125,1,3,10,3000.00,3000.00,1
a1d2o00000Wc9aaAAB,"0010Y00000tzS39QAE",,20170217,20180216,,20180216,1,3,1,2600.00,2600.00,1
a1d2o00000Wc9acAAB,"0010Y00000tzSbqQAE",,20170209,20180208,,20180208,1,3,10,4000.00,4000.00,1
a1d2o00000Wc3jCAAR,"0010Y00000u0luLQAQ",20210216,20210216,20220215,,20220215,1,3,10,5280.00,5280.00,1
a1d1n00000ErZKRAA3,"0010Y00000u0M3FQAU",20190122,20190115,20200114,,20200114,1,3,9,12000.00,12000.00,6
a1d2o00000WbvMXAAZ,"0010Y00000u0MIRQA2",20201105,20201105,20220104,,20220104,1,3,10,4285.71,5000.00,1
a1d2o00000Wc9aeAAB,"0010Y00000u0NeaQAE",,20171208,20181207,,20181207,1,3,10,4000.00,4000.00,1
a1d1n00000ErZH5AAN,"0010Y00000u0pPZQAY",20171231,20171231,20181230,,20181230,1,3,10,4000.00,4000.00,1
a1d2o00000Wc9afAAB,"0010Y00000u0tHDQAY",,20171220,20180120,,20180120,1,3,1,31200.00,2600.00,1
a1d7U000000PAvvQAG,"0010Y00000u16HLQAY",20211210,20211224,20221223,,20221223,1,3,10,540.00,540.00,1
a1d1n00000ErZXVAA3,"0010Y00000u18SWQAY",20180614,20180614,20190613,,20190613,1,3,10,4250.00,4250.00,1
a1d1n00000ErZWRAA3,"0010Y00000u1Hl3QAE",20180820,20180820,20190819,,20190819,1,3,1,4000.00,4000.00,1
a1d0900000029SsAAI,"0010Y00000u1legQAA",20221123,20221123,20231122,,20231122,1,3,6,2000.00,2000.00,1
a1d2o00000YYxcIAAT,"0010Y00000u1MncQAE",20210828,20210901,20220831,,20220831,1,3,10,1800.00,1800.00,1
a1d1n00000ErZM7AAN,"0010Y00000u1OAlQAM",20200116,20200114,20210413,,20210413,1,3,10,4800.00,6000.00,2
a1d1n00000ErZGtAAN,"0010Y00000u1rraQAA",20171201,20171201,20181201,,20181201,1,3,7,5000.00,5000.00,1
a1d1n00000ErZd6AAF,"0010Y00000u1rv4QAA",20171213,20171214,20181213,,20181213,1,3,10,5400.00,5400.00,1
a1d1n00000ErZGgAAN,"0010Y00000u25eIQAQ",20171117,20171117,20181117,,20181117,1,3,1,2600.00,2600.00,1
a1d1n00000ErZJ4AAN,"0010Y00000u2dzyQAA",20180430,20180430,20190430,,20190430,1,3,2,50.00,50.00,1
a1d1n00000ErX3uAAF,"0010Y00000u2K5rQAE",20200518,20200515,20210831,,20210831,1,3,10,5062.50,6750.00,2
a1d2o00000Wc9agAAB,"0010Y00000u2WXiQAM",,20170705,20180704,,20180704,1,3,10,5000.00,5000.00,1
a1d1n00000ErZGCAA3,"0010Y00000V1ZQcQAN",20171023,20171016,20181015,,20181015,1,3,9,11500.00,11500.00,5
a1d1n00000ErZTRAA3,"0010Y00000V1ZRzQAN",20180228,20180228,20190227,,20190227,1,3,10,3500.00,3500.00,1
a1d2o00000Wc9aiAAB,"0010Y00000V1ZWGQA3",,20170711,20180710,,20180710,1,3,10,5000.00,5000.00,1
a1d1n00000ErZFfAAN,"0010Y00000VF3GtQAL",20170630,20170807,20180806,,20180806,1,3,10,7500.00,7500.00,2
a1d1n00000ErZMuAAN,"0010Y00000VF5DQQA1",20190122,20190122,20200131,,20200131,1,3,10,6923.08,7500.00,3
a1d1n00000ErZMWAA3,"0010Y00000VG7K1QAL",20170626,20170630,20180629,,20180629,1,3,10,5000.00,5000.00,2
a1d2o00000VyO1yAAF,"0010Y00000w4qUlQAI",20200918,20200918,20211017,,20211017,1,3,4,4984.62,5400.00,1
a1d7U000000QqGoQAK,"0010Y00000w5Fk3QAE",20220908,20220912,20230911,,20230911,1,3,10,6000.00,6000.00,2
a1d1n00000D7taFAAR,"0010Y00000w5IvTQAU",20200714,20200801,20211101,,20211101,1,3,1,4000.00,5000.00,1
a1d1n00000ErZVkAAN,"0010Y00000w5K6WQAU",20180124,20180125,20190124,,20190124,1,3,10,7750.00,7750.00,2
a1d7U000000PXTHQA4,"0010Y00000w8ejIQAQ",20220317,20220317,20230316,,20230316,1,3,2,10000.00,10000.00,3
a1d2o00000XhjGLAAZ,"0010Y00000w8eYFQAY",20210623,20210623,20220822,,20220822,1,3,4,3428.57,4000.00,1
a1d2o00000Wc9ajAAB,"0010Y00000w8EZnQAM",,20171120,20181119,,20181119,1,3,10,5000.00,5000.00,1
a1d7U000000QQJXQA4,"0010Y00000w8fb8QAA",20220715,20220715,20230714,,20230714,1,3,10,6000.00,6000.00,2
a1d2o00000Wc7VuAAJ,"0010Y00000w8J5OQAU",20210415,20210423,20220422,,20220422,1,3,9,1800.00,1800.00,1
a1d2o00000Wc9akAAB,"0010Y00000w8KBTQA2",,20171231,20181230,,20181230,1,3,1,4000.00,4000.00,1
a1d7U000000PBBFQA4,"0010Y00000w8KXFQA2",20220112,20220112,20230111,,20230111,1,3,1,5000.00,5000.00,1
a1d1n00000ErZfWAAV,"0010Y00000w8QteQAE",20190626,20190626,20200625,,20200625,1,3,10,6000.00,6000.00,1
a1d1n00000ErZFxAAN,"0010Y00000WbStNQAV",20170921,20170930,20180929,,20180929,1,3,10,6500.00,6500.00,2
a1d7U000000Qw45QAC,"0010Y00000WbStOQAV",20220922,20220922,20230921,,20230921,1,3,9,6000.00,6000.00,1
a1d2o00000Wc9alAAB,"0010Y00000WbSviQAF",,20170401,20170930,,20170930,1,3,5,10000.00,5000.00,1
a1d1n00000ErZVIAA3,"0010Y00000WbSwlQAF",20190228,20190228,20200227,,20200227,1,3,10,7500.00,7500.00,2
a1d1n00000ErZHVAA3,"0010Y00000WbSzaQAF",20180130,20180129,20190128,,20190128,1,3,10,5400.00,5400.00,1
a1d1n00000ErZg2AAF,"0010Y00000xgcC8QAI",20171231,20171231,20181230,,20181230,1,3,10,6000.00,6000.00,1
a1d1n00000ErZYjAAN,"0010Y00000xgec3QAA",20190114,20181221,20200114,,20200114,1,3,9,4153.85,4500.00,1
a1d2o00000Wc826AAB,"0010Y00000xgerSQAQ",20210426,20210427,20220426,,20220426,1,3,10,6000.00,6000.00,1
a1d2o00000Wc9anAAB,"0010Y00000xhDBMQA2",,20171122,20181121,,20181121,1,3,4,5000.00,5000.00,1
a1d1n00000ErZUWAA3,"0010Y00000xwO6qQAE",20200423,20200423,20210722,,20210722,1,3,10,3600.00,4500.00,1
a1d09000000q5zgAAA,"0010Y00000xx7mcQAA",20230724,20230724,20240723,,20240723,1,3,9,2500.00,2500.00,1
a1d2o00000YRaodAAD,"0010Y00000xx8CyQAI",20210803,20210810,20220809,,20220809,1,3,9,4500.00,4500.00,1
a1d2o00000Wc9apAAB,"0010Y00000xxFnUQAU",,20171231,20181230,,20181230,1,3,1,6000.00,6000.00,1
a1d1n00000ErZdcAAF,"0010Y00000xXys6QAC",20190410,20190408,20200407,,20200407,1,3,10,5400.00,5400.00,1
a1d2o00000WbsyEAAR,"0010Y00000YEihQQAT",20201014,20201014,20211013,,20211013,1,3,10,9000.00,9000.00,4
a1d1n00000ErZb6AAF,"0010Y00000YEiTTQA1",20170727,20170727,20180726,,20180726,1,3,9,5000.00,5000.00,1
a1d1n00000ErZGRAA3,"0010Y00000YEiVZQA1",20171031,20171030,20181029,,20181029,1,3,10,5000.00,5000.00,1
a1d1n00000ErZKoAAN,"0010Y00000YEiW3QAL",20170428,20170428,20180502,,20180502,1,3,4,4140.00,4140.00,2
a1d1n00000ErZGpAAN,"0010Y00000YEiXaQAL",20171130,20171219,20181218,,20181218,1,3,10,2600.00,2600.00,1
a1d2o00000YZ3tkAAD,"0010Y00000YEk80QAD",20211109,20211108,20221107,,20221107,1,3,9,10000.00,10000.00,5
a1d1n00000ErZFjAAN,"0010Y00000YFgcDQAT",20170726,20170726,20180726,,20180726,1,3,4,3750.00,3750.00,1
a1d1n00000ErZNJAA3,"0010Y00000yNvyOQAS",20200430,20200430,20210629,,20210629,1,3,10,2571.43,3000.00,1
a1d2o00000Wc9arAAB,"0010Y00000yObLoQAK",,20161222,20171221,,20171221,1,3,10,4000.00,4000.00,1
a1d1n00000ErZHPAA3,"0010Y00000yOpLtQAK",20170515,20170601,20171130,,20171130,1,3,10,6000.00,3000.00,2
a1d1n00000ErZPGAA3,"0010Y00000yOplvQAC",20180115,20180115,20190114,,20190114,1,3,7,9000.00,9000.00,3
a1d2o00000Xrz8tAAB,"0010Y00000yOVWvQAO",20210707,20210707,20220706,,20220706,1,3,10,4500.00,4500.00,1
a1d1n00000ErZV8AAN,"0010Y00000yPbQ7QAK",20180831,20180820,20190819,,20190819,1,3,10,7500.00,7500.00,2
a1d1n00000ErZGoAAN,"0010Y00000yPT14QAG",20171130,20171130,20181129,,20181129,1,3,1,2600.00,2600.00,1
